   4.4995500449955027E-003   4.4692099536293040E-003
   4.5995400459954029E-003   4.5678390336204829E-003
   4.6995300469953030E-003   4.6664383173102087E-003
   4.7995200479952031E-003   4.7650078085331960E-003
   4.8995100489951033E-003   4.8635475111245005E-003
   4.9995000499950034E-003   4.9620574289187752E-003
   5.0994900509949035E-003   5.0605375657508857E-003
   5.1994800519948037E-003   5.1589879254557219E-003
   5.2994700529947038E-003   5.2574085118681649E-003
   5.3994600539946040E-003   5.3557993288229511E-003
   5.4994500549945041E-003   5.4541603801550251E-003
   5.5994400559944042E-003   5.5524916696991864E-003
   5.6994300569943044E-003   5.6507932012902990E-003
   5.7994200579942045E-003   5.7490649787630861E-003
   5.8994100589941046E-003   5.8473070059525643E-003
   5.9994000599940048E-003   5.9455192866934830E-003
   6.0993900609939049E-003   6.0437018248206938E-003
   6.1993800619938050E-003   6.1418546241690962E-003
   6.2993700629937052E-003   6.2399776885734073E-003
   6.3993600639936053E-003   6.3380710218685875E-003
   6.4993500649935055E-003   6.4361346278893903E-003
   6.5993400659934056E-003   6.5341685104707793E-003
   6.6993300669933057E-003   6.6321726734475126E-003
   6.7993200679932059E-003   6.7301471206544341E-003
   6.8993100689931060E-003   6.8280918559263902E-003
   6.9993000699930061E-003   6.9260068830982163E-003
   7.0992900709929063E-003   7.0238922060048229E-003
   7.1992800719928064E-003   7.1217478284809187E-003
   7.2992700729927066E-003   7.2195737543614977E-003
   7.3992600739926067E-003   7.3173699874812832E-003
   7.4992500749925068E-003   7.4151365316751780E-003
   7.5992400759924070E-003   7.5128733907780564E-003
   7.6992300769923071E-003   7.6105805686246955E-003
   7.7992200779922072E-003   7.7082580690498673E-003
   7.8992100789921065E-003   7.8059058958886360E-003
   7.9992000799920058E-003   7.9035240529756277E-003
   8.0991900809919051E-003   8.0011125441458424E-003
   8.1991800819918043E-003   8.0986713732340062E-003
   8.2991700829917036E-003   8.1962005440750618E-003
   8.3991600839916029E-003   8.2937000605037402E-003
   8.4991500849915021E-003   8.3911699263549827E-003
   8.5991400859914014E-003   8.4886101454635845E-003
   8.6991300869913007E-003   8.5860207216643912E-003
   8.7991200879911999E-003   8.6834016587922763E-003
   8.8991100889910992E-003   8.7807529606819812E-003
   8.9991000899909985E-003   8.8780746311685286E-003
   9.0990900909908978E-003   8.9753666740865663E-003
   9.1990800919907970E-003   9.0726290932711031E-003
   9.2990700929906963E-003   9.1698618925568336E-003
   9.3990600939905956E-003   9.2670650757786938E-003
   9.4990500949904948E-003   9.3642386467715603E-003
   9.5990400959903941E-003   9.4613826093701975E-003
   9.6990300969902934E-003   9.5584969674094421E-003
   9.7990200979901926E-003   9.6555817247241972E-003
   9.8990100989900919E-003   9.7526368851492701E-003
   9.9990000999899912E-003   9.8496624525194910E-003
   1.0098990100989890E-002   9.9466584306697383E-003
   1.0198980101989790E-002   1.0043624823434820E-002
   1.0298970102989689E-002   1.0140561634649636E-002
   1.0398960103989588E-002   1.0237468868148910E-002
   1.0498950104989488E-002   1.0334346527767626E-002
   1.0598940105989387E-002   1.0431194617340520E-002
   1.0698930106989286E-002   1.0528013140702550E-002
   1.0798920107989185E-002   1.0624802101688410E-002
   1.0898910108989085E-002   1.0721561504133096E-002
   1.0998900109988984E-002   1.0818291351871335E-002
   1.1098890110988883E-002   1.0914991648738010E-002
   1.1198880111988782E-002   1.1011662398567970E-002
   1.1298870112988682E-002   1.1108303605196010E-002
   1.1398860113988581E-002   1.1204915272457060E-002
   1.1498850114988480E-002   1.1301497404185887E-002
   1.1598840115988380E-002   1.1398050004217423E-002
   1.1698830116988279E-002   1.1494573076386358E-002
   1.1798820117988178E-002   1.1591066624527687E-002
   1.1898810118988077E-002   1.1687530652476201E-002
   1.1998800119987977E-002   1.1783965164066719E-002
   1.2098790120987876E-002   1.1880370163134077E-002
   1.2198780121987775E-002   1.1976745653513162E-002
   1.2298770122987674E-002   1.2073091639038811E-002
   1.2398760123987574E-002   1.2169408123545793E-002
   1.2498750124987473E-002   1.2265695110869097E-002
   1.2598740125987372E-002   1.2361952604843407E-002
   1.2698730126987271E-002   1.2458180609303678E-002
   1.2798720127987171E-002   1.2554379128084684E-002
   1.2898710128987070E-002   1.2650548165021314E-002
   1.2998700129986969E-002   1.2746687723948370E-002
   1.3098690130986869E-002   1.2842797808700741E-002
   1.3198680131986768E-002   1.2938878423113202E-002
   1.3298670132986667E-002   1.3034929571020665E-002
   1.3398660133986566E-002   1.3130951256258003E-002
   1.3498650134986466E-002   1.3226943482659905E-002
   1.3598640135986365E-002   1.3322906254061372E-002
   1.3698630136986264E-002   1.3418839574297117E-002
   1.3798620137986163E-002   1.3514743447202146E-002
   1.3898610138986063E-002   1.3610617876611109E-002
   1.3998600139985962E-002   1.3706462866359057E-002
   1.4098590140985861E-002   1.3802278420280619E-002
   1.4198580141985761E-002   1.3898064542210785E-002
   1.4298570142985660E-002   1.3993821235984355E-002
   1.4398560143985559E-002   1.4089548505436171E-002
   1.4498550144985458E-002   1.4185246354401064E-002
   1.4598540145985358E-002   1.4280914786713906E-002
   1.4698530146985257E-002   1.4376553806209521E-002
   1.4798520147985156E-002   1.4472163416722734E-002
   1.4898510148985055E-002   1.4567743622088391E-002
   1.4998500149984955E-002   1.4663294426141352E-002
   1.5098490150984854E-002   1.4758815832716512E-002
   1.5198480151984753E-002   1.4854307845648576E-002
   1.5298470152984653E-002   1.4949770468772539E-002
   1.5398460153984552E-002   1.5045203705923136E-002
   1.5498450154984451E-002   1.5140607560935278E-002
   1.5598440155984350E-002   1.5235982037643788E-002
   1.5698430156984251E-002   1.5331327139883453E-002
   1.5798420157984151E-002   1.5426642871489179E-002
   1.5898410158984050E-002   1.5521929236295796E-002
   1.5998400159983949E-002   1.5617186238138148E-002
   1.6098390160983848E-002   1.5712413880851057E-002
   1.6198380161983748E-002   1.5807612168269373E-002
   1.6298370162983647E-002   1.5902781104227940E-002
   1.6398360163983546E-002   1.5997920692561639E-002
   1.6498350164983445E-002   1.6093030937105280E-002
   1.6598340165983345E-002   1.6188111841693657E-002
   1.6698330166983244E-002   1.6283163410161731E-002
   1.6798320167983143E-002   1.6378185646344211E-002
   1.6898310168983043E-002   1.6473178554076040E-002
   1.6998300169982942E-002   1.6568142137191967E-002
   1.7098290170982841E-002   1.6663076399526994E-002
   1.7198280171982740E-002   1.6757981344915816E-002
   1.7298270172982640E-002   1.6852856977193350E-002
   1.7398260173982539E-002   1.6947703300194333E-002
   1.7498250174982438E-002   1.7042520317753725E-002
   1.7598240175982337E-002   1.7137308033706299E-002
   1.7698230176982237E-002   1.7232066451886987E-002
   1.7798220177982136E-002   1.7326795576130542E-002
   1.7898210178982035E-002   1.7421495410271850E-002
   1.7998200179981935E-002   1.7516165958145733E-002
   1.8098190180981834E-002   1.7610807223587044E-002
   1.8198180181981733E-002   1.7705419210430593E-002
   1.8298170182981632E-002   1.7800001922511289E-002
   1.8398160183981532E-002   1.7894555363663977E-002
   1.8498150184981431E-002   1.7989079537723381E-002
   1.8598140185981330E-002   1.8083574448524469E-002
   1.8698130186981229E-002   1.8178040099902003E-002
   1.8798120187981129E-002   1.8272476495690925E-002
   1.8898110188981028E-002   1.8366883639725929E-002
   1.8998100189980927E-002   1.8461261535841971E-002
   1.9098090190980826E-002   1.8555610187873897E-002
   1.9198080191980726E-002   1.8649929599656535E-002
   1.9298070192980625E-002   1.8744219775024665E-002
   1.9398060193980524E-002   1.8838480717813157E-002
   1.9498050194980424E-002   1.8932712431856943E-002
   1.9598040195980323E-002   1.9026914920990776E-002
   1.9698030196980222E-002   1.9121088189049489E-002
   1.9798020197980121E-002   1.9215232239867919E-002
   1.9898010198980021E-002   1.9309347077281058E-002
   1.9998000199979920E-002   1.9403432705123545E-002
   2.0097990200979819E-002   1.9497489127230327E-002
   2.0197980201979718E-002   1.9591516347436222E-002
   2.0297970202979618E-002   1.9685514369576097E-002
   2.0397960203979517E-002   1.9779483197484789E-002
   2.0497950204979416E-002   1.9873422834997129E-002
   2.0597940205979316E-002   1.9967333285947964E-002
   2.0697930206979215E-002   2.0061214554172108E-002
   2.0797920207979114E-002   2.0155066643504440E-002
   2.0897910208979013E-002   2.0248889557779818E-002
   2.0997900209978913E-002   2.0342683300833050E-002
   2.1097890210978812E-002   2.0436447876498971E-002
   2.1197880211978711E-002   2.0530183288612506E-002
   2.1297870212978610E-002   2.0623889541008342E-002
   2.1397860213978510E-002   2.0717566637521438E-002
   2.1497850214978409E-002   2.0811214581986627E-002
   2.1597840215978308E-002   2.0904833378238750E-002
   2.1697830216978208E-002   2.0998423030112609E-002
   2.1797820217978107E-002   2.1091983541443093E-002
   2.1897810218978006E-002   2.1185514916065018E-002
   2.1997800219977905E-002   2.1279017157813260E-002
   2.2097790220977805E-002   2.1372490270522605E-002
   2.2197780221977704E-002   2.1465934258027911E-002
   2.2297770222977603E-002   2.1559349124164077E-002
   2.2397760223977502E-002   2.1652734872765853E-002
   2.2497750224977402E-002   2.1746091507668232E-002
   2.2597740225977301E-002   2.1839419032705851E-002
   2.2697730226977200E-002   2.1932717451713699E-002
   2.2797720227977099E-002   2.2025986768526597E-002
   2.2897710228976999E-002   2.2119226986979362E-002
   2.2997700229976898E-002   2.2212438110906878E-002
   2.3097690230976797E-002   2.2305620144143879E-002
   2.3197680231976697E-002   2.2398773090525369E-002
   2.3297670232976596E-002   2.2491896953886030E-002
   2.3397660233976495E-002   2.2584991738060785E-002
   2.3497650234976394E-002   2.2678057446884513E-002
   2.3597640235976294E-002   2.2771094084192030E-002
   2.3697630236976193E-002   2.2864101653818105E-002
   2.3797620237976092E-002   2.2957080159597680E-002
   2.3897610238975991E-002   2.3050029605365542E-002
   2.3997600239975891E-002   2.3142949994956578E-002
   2.4097590240975790E-002   2.3235841332205555E-002
   2.4197580241975689E-002   2.3328703620947397E-002
   2.4297570242975589E-002   2.3421536865016898E-002
   2.4397560243975488E-002   2.3514341068248946E-002
   2.4497550244975387E-002   2.3607116234478323E-002
   2.4597540245975286E-002   2.3699862367539893E-002
   2.4697530246975186E-002   2.3792579471268539E-002
   2.4797520247975085E-002   2.3885267549499042E-002
   2.4897510248974984E-002   2.3977926606066277E-002
   2.4997500249974883E-002   2.4070556644805098E-002
   2.5097490250974783E-002   2.4163157669550329E-002
   2.5197480251974682E-002   2.4255729684136827E-002
   2.5297470252974581E-002   2.4348272692399441E-002
   2.5397460253974481E-002   2.4440786698172984E-002
   2.5497450254974380E-002   2.4533271705292264E-002
   2.5597440255974279E-002   2.4625727717592225E-002
   2.5697430256974178E-002   2.4718154738907663E-002
   2.5797420257974078E-002   2.4810552773073390E-002
   2.5897410258973977E-002   2.4902921823924264E-002
   2.5997400259973876E-002   2.4995261895295197E-002
   2.6097390260973775E-002   2.5087572991020938E-002
   2.6197380261973675E-002   2.5179855114936329E-002
   2.6297370262973574E-002   2.5272108270876295E-002
   2.6397360263973473E-002   2.5364332462675609E-002
   2.6497350264973372E-002   2.5456527694169156E-002
   2.6597340265973272E-002   2.5548693969191748E-002
   2.6697330266973171E-002   2.5640831291578271E-002
   2.6797320267973070E-002   2.5732939665163476E-002
   2.6897310268972970E-002   2.5825019093782285E-002
   2.6997300269972869E-002   2.5917069581269526E-002
   2.7097290270972768E-002   2.6009091131460053E-002
   2.7197280271972667E-002   2.6101083748188678E-002
   2.7297270272972567E-002   2.6193047435290249E-002
   2.7397260273972466E-002   2.6284982196599624E-002
   2.7497250274972365E-002   2.6376888035951639E-002
   2.7597240275972264E-002   2.6468764957181142E-002
   2.7697230276972164E-002   2.6560612964122970E-002
   2.7797220277972063E-002   2.6652432060611998E-002
   2.7897210278971962E-002   2.6744222250482983E-002
   2.7997200279971862E-002   2.6835983537570853E-002
   2.8097190280971761E-002   2.6927715925710402E-002
   2.8197180281971660E-002   2.7019419418736527E-002
   2.8297170282971559E-002   2.7111094020483988E-002
   2.8397160283971459E-002   2.7202739734787706E-002
   2.8497150284971358E-002   2.7294356565482448E-002
   2.8597140285971257E-002   2.7385944516403117E-002
   2.8697130286971156E-002   2.7477503591384560E-002
   2.8797120287971056E-002   2.7569033794261597E-002
   2.8897110288970955E-002   2.7660535128869086E-002
   2.8997100289970854E-002   2.7752007599041811E-002
   2.9097090290970754E-002   2.7843451208614749E-002
   2.9197080291970653E-002   2.7934865961422552E-002
   2.9297070292970552E-002   2.8026251861300210E-002
   2.9397060293970451E-002   2.8117608912082481E-002
   2.9497050294970351E-002   2.8208937117604305E-002
   2.9597040295970250E-002   2.8300236481700443E-002
   2.9697030296970149E-002   2.8391507008205752E-002
   2.9797020297970048E-002   2.8482748700955109E-002
   2.9897010298969948E-002   2.8573961563783293E-002
   2.9997000299969847E-002   2.8665145600525202E-002
   3.0096990300969746E-002   2.8756300815015678E-002
   3.0196980301969645E-002   2.8847427211089523E-002
   3.0296970302969545E-002   2.8938524792581629E-002
   3.0396960303969444E-002   2.9029593563326836E-002
   3.0496950304969343E-002   2.9120633527159875E-002
   3.0596940305969243E-002   2.9211644687915789E-002
   3.0696930306969142E-002   2.9302627049429215E-002
   3.0796920307969041E-002   2.9393580615535153E-002
   3.0896910308968940E-002   2.9484505390068340E-002
   3.0996900309968840E-002   2.9575401376863712E-002
   3.1096890310968739E-002   2.9666268579756017E-002
   3.1196880311968638E-002   2.9757107002580177E-002
   3.1296870312968537E-002   2.9847916649170980E-002
   3.1396860313968440E-002   2.9938697523363311E-002
   3.1496850314968343E-002   3.0029449628991976E-002
   3.1596840315968246E-002   3.0120172969891831E-002
   3.1696830316968148E-002   3.0210867549897713E-002
   3.1796820317968051E-002   3.0301533372844476E-002
   3.1896810318967954E-002   3.0392170442566972E-002
   3.1996800319967857E-002   3.0482778762900020E-002
   3.2096790320967759E-002   3.0573358337678495E-002
   3.2196780321967662E-002   3.0663909170737191E-002
   3.2296770322967565E-002   3.0754431265911011E-002
   3.2396760323967468E-002   3.0844924627034729E-002
   3.2496750324967370E-002   3.0935389257943233E-002
   3.2596740325967273E-002   3.1025825162471370E-002
   3.2696730326967176E-002   3.1116232344453942E-002
   3.2796720327967079E-002   3.1206610807725844E-002
   3.2896710328966981E-002   3.1296960556121863E-002
   3.2996700329966884E-002   3.1387281593476896E-002
   3.3096690330966787E-002   3.1477573923625768E-002
   3.3196680331966689E-002   3.1567837550403301E-002
   3.3296670332966592E-002   3.1658072477644371E-002
   3.3396660333966495E-002   3.1748278709183758E-002
   3.3496650334966398E-002   3.1838456248856395E-002
   3.3596640335966300E-002   3.1928605100497061E-002
   3.3696630336966203E-002   3.2018725267940605E-002
   3.3796620337966106E-002   3.2108816755021877E-002
   3.3896610338966009E-002   3.2198879565575760E-002
   3.3996600339965911E-002   3.2288913703437026E-002
   3.4096590340965814E-002   3.2378919172440554E-002
   3.4196580341965717E-002   3.2468895976421205E-002
   3.4296570342965620E-002   3.2558844119213767E-002
   3.4396560343965522E-002   3.2648763604653151E-002
   3.4496550344965425E-002   3.2738654436574144E-002
   3.4596540345965328E-002   3.2828516618811608E-002
   3.4696530346965231E-002   3.2918350155200421E-002
   3.4796520347965133E-002   3.3008155049575369E-002
   3.4896510348965036E-002   3.3097931305771322E-002
   3.4996500349964939E-002   3.3187678927623074E-002
   3.5096490350964842E-002   3.3277397918965584E-002
   3.5196480351964744E-002   3.3367088283633606E-002
   3.5296470352964647E-002   3.3456750025461973E-002
   3.5396460353964550E-002   3.3546383148285570E-002
   3.5496450354964453E-002   3.3635987655939240E-002
   3.5596440355964355E-002   3.3725563552257781E-002
   3.5696430356964258E-002   3.3815110841076079E-002
   3.5796420357964161E-002   3.3904629526228941E-002
   3.5896410358964063E-002   3.3994119611551278E-002
   3.5996400359963966E-002   3.4083581100877856E-002
   3.6096390360963869E-002   3.4173013998043546E-002
   3.6196380361963772E-002   3.4262418306883188E-002
   3.6296370362963674E-002   3.4351794031231654E-002
   3.6396360363963577E-002   3.4441141174923751E-002
   3.6496350364963480E-002   3.4530459741794348E-002
   3.6596340365963383E-002   3.4619749735678253E-002
   3.6696330366963285E-002   3.4709011160410322E-002
   3.6796320367963188E-002   3.4798244019825356E-002
   3.6896310368963091E-002   3.4887448317758342E-002
   3.6996300369962994E-002   3.4976624058043991E-002
   3.7096290370962896E-002   3.5065771244517187E-002
   3.7196280371962799E-002   3.5154889881012757E-002
   3.7296270372962702E-002   3.5243979971365531E-002
   3.7396260373962605E-002   3.5333041519410399E-002
   3.7496250374962507E-002   3.5422074528982189E-002
   3.7596240375962410E-002   3.5511079003915709E-002
   3.7696230376962313E-002   3.5600054948045842E-002
   3.7796220377962216E-002   3.5689002365207362E-002
   3.7896210378962118E-002   3.5777921259235256E-002
   3.7996200379962021E-002   3.5866811633964213E-002
   3.8096190380961924E-002   3.5955673493229187E-002
   3.8196180381961826E-002   3.6044506840864909E-002
   3.8296170382961729E-002   3.6133311680706340E-002
   3.8396160383961632E-002   3.6222088016588216E-002
   3.8496150384961535E-002   3.6310835852345465E-002
   3.8596140385961437E-002   3.6399555191812871E-002
   3.8696130386961340E-002   3.6488246038825348E-002
   3.8796120387961243E-002   3.6576908397217653E-002
   3.8896110388961146E-002   3.6665542270824698E-002
   3.8996100389961048E-002   3.6754147663481243E-002
   3.9096090390960951E-002   3.6842724579022226E-002
   3.9196080391960854E-002   3.6931273021282449E-002
   3.9296070392960757E-002   3.7019792994096745E-002
   3.9396060393960659E-002   3.7108284501299951E-002
   3.9496050394960562E-002   3.7196747546726930E-002
   3.9596040395960465E-002   3.7285182134212509E-002
   3.9696030396960368E-002   3.7373588267591580E-002
   3.9796020397960270E-002   3.7461965950698894E-002
   3.9896010398960173E-002   3.7550315187369371E-002
   3.9996000399960076E-002   3.7638635981437803E-002
   4.0095990400959979E-002   3.7726928336739102E-002
   4.0195980401959881E-002   3.7815192257108027E-002
   4.0295970402959784E-002   3.7903427746379489E-002
   4.0395960403959687E-002   3.7991634808388276E-002
   4.0495950404959589E-002   3.8079813446969278E-002
   4.0595940405959492E-002   3.8167963665957309E-002
   4.0695930406959395E-002   3.8256085469187212E-002
   4.0795920407959298E-002   3.8344178860493863E-002
   4.0895910408959200E-002   3.8432243843712056E-002
   4.0995900409959103E-002   3.8520280422676627E-002
   4.1095890410959006E-002   3.8608288601222493E-002
   4.1195880411958909E-002   3.8696268383184407E-002
   4.1295870412958811E-002   3.8784219772397308E-002
   4.1395860413958714E-002   3.8872142772695926E-002
   4.1495850414958617E-002   3.8960037387915231E-002
   4.1595840415958520E-002   3.9047903621889965E-002
   4.1695830416958422E-002   3.9135741478455000E-002
   4.1795820417958325E-002   3.9223550961445169E-002
   4.1895810418958228E-002   3.9311332074695365E-002
   4.1995800419958131E-002   3.9399084822040395E-002
   4.2095790420958033E-002   3.9486809207315093E-002
   4.2195780421957936E-002   3.9574505234354275E-002
   4.2295770422957839E-002   3.9662172906992879E-002
   4.2395760423957742E-002   3.9749812229065644E-002
   4.2495750424957644E-002   3.9837423204407460E-002
   4.2595740425957547E-002   3.9925005836853156E-002
   4.2695730426957450E-002   4.0012560130237650E-002
   4.2795720427957352E-002   4.0100086088395645E-002
   4.2895710428957255E-002   4.0187583715162123E-002
   4.2995700429957158E-002   4.0275053014371821E-002
   4.3095690430957061E-002   4.0362493989859617E-002
   4.3195680431956963E-002   4.0449906645460366E-002
   4.3295670432956866E-002   4.0537290985008904E-002
   4.3395660433956769E-002   4.0624647012340066E-002
   4.3495650434956672E-002   4.0711974731288729E-002
   4.3595640435956574E-002   4.0799274145689679E-002
   4.3695630436956477E-002   4.0886545259377828E-002
   4.3795620437956380E-002   4.0973788076187935E-002
   4.3895610438956283E-002   4.1061002599954939E-002
   4.3995600439956185E-002   4.1148188834513592E-002
   4.4095590440956088E-002   4.1235346783698779E-002
   4.4195580441955991E-002   4.1322476451345368E-002
   4.4295570442955894E-002   4.1409577841288153E-002
   4.4395560443955796E-002   4.1496650957361964E-002
   4.4495550444955699E-002   4.1583695803401731E-002
   4.4595540445955602E-002   4.1670712383242214E-002
   4.4695530446955505E-002   4.1757700700718298E-002
   4.4795520447955407E-002   4.1844660759664816E-002
   4.4895510448955310E-002   4.1931592563916591E-002
   4.4995500449955213E-002   4.2018496117308471E-002
   4.5095490450955115E-002   4.2105371423675340E-002
   4.5195480451955018E-002   4.2192218486851979E-002
   4.5295470452954921E-002   4.2279037310673284E-002
   4.5395460453954824E-002   4.2365827898974043E-002
   4.5495450454954726E-002   4.2452590255589194E-002
   4.5595440455954629E-002   4.2539324384353455E-002
   4.5695430456954532E-002   4.2626030289101773E-002
   4.5795420457954435E-002   4.2712707973668912E-002
   4.5895410458954337E-002   4.2799357441889764E-002
   4.5995400459954240E-002   4.2885978697599150E-002
   4.6095390460954143E-002   4.2972571744631968E-002
   4.6195380461954046E-002   4.3059136586822963E-002
   4.6295370462953948E-002   4.3145673228007039E-002
   4.6395360463953851E-002   4.3232181672019025E-002
   4.6495350464953754E-002   4.3318661922693819E-002
   4.6595340465953657E-002   4.3405113983866123E-002
   4.6695330466953559E-002   4.3491537859370953E-002
   4.6795320467953462E-002   4.3577933553043000E-002
   4.6895310468953365E-002   4.3664301068717180E-002
   4.6995300469953268E-002   4.3750640410228331E-002
   4.7095290470953170E-002   4.3836951581411349E-002
   4.7195280471953073E-002   4.3923234586100986E-002
   4.7295270472952976E-002   4.4009489428132119E-002
   4.7395260473952878E-002   4.4095716111339590E-002
   4.7495250474952781E-002   4.4181914639558263E-002
   4.7595240475952684E-002   4.4268085016622903E-002
   4.7695230476952587E-002   4.4354227246368463E-002
   4.7795220477952489E-002   4.4440341332629744E-002
   4.7895210478952392E-002   4.4526427279241582E-002
   4.7995200479952295E-002   4.4612485090038741E-002
   4.8095190480952198E-002   4.4698514768856244E-002
   4.8195180481952100E-002   4.4784516319528782E-002
   4.8295170482952003E-002   4.4870489745891251E-002
   4.8395160483951906E-002   4.4956435051778446E-002
   4.8495150484951809E-002   4.5042352241025332E-002
   4.8595140485951711E-002   4.5128241317466615E-002
   4.8695130486951614E-002   4.5214102284937226E-002
   4.8795120487951517E-002   4.5299935147271875E-002
   4.8895110488951420E-002   4.5385739908305633E-002
   4.8995100489951322E-002   4.5471516571873129E-002
   4.9095090490951225E-002   4.5557265141809362E-002
   4.9195080491951128E-002   4.5642985621949031E-002
   4.9295070492951031E-002   4.5728678016127108E-002
   4.9395060493950933E-002   4.5814342328178333E-002
   4.9495050494950836E-002   4.5899978561937706E-002
   4.9595040495950739E-002   4.5985586721239841E-002
   4.9695030496950642E-002   4.6071166809919732E-002
   4.9795020497950544E-002   4.6156718831812188E-002
   4.9895010498950447E-002   4.6242242790752064E-002
   4.9995000499950350E-002   4.6327738690574174E-002
   5.0094990500950252E-002   4.6413206535113403E-002
   5.0194980501950155E-002   4.6498646328204517E-002
   5.0294970502950058E-002   4.6584058073682474E-002
   5.0394960503949961E-002   4.6669441775382028E-002
   5.0494950504949863E-002   4.6754797437138007E-002
   5.0594940505949766E-002   4.6840125062785322E-002
   5.0694930506949669E-002   4.6925424656158836E-002
   5.0794920507949572E-002   4.7010696221093280E-002
   5.0894910508949474E-002   4.7095939761423594E-002
   5.0994900509949377E-002   4.7181155280984571E-002
   5.1094890510949280E-002   4.7266342783611068E-002
   5.1194880511949183E-002   4.7351502273137891E-002
   5.1294870512949085E-002   4.7436633753400008E-002
   5.1394860513948988E-002   4.7521737228232080E-002
   5.1494850514948891E-002   4.7606812701469131E-002
   5.1594840515948794E-002   4.7691860176945870E-002
   5.1694830516948696E-002   4.7776879658497209E-002
   5.1794820517948599E-002   4.7861871149957928E-002
   5.1894810518948502E-002   4.7946834655162938E-002
   5.1994800519948405E-002   4.8031770177947040E-002
   5.2094790520948307E-002   4.8116677722145090E-002
   5.2194780521948210E-002   4.8201557291591916E-002
   5.2294770522948113E-002   4.8286408890122430E-002
   5.2394760523948015E-002   4.8371232521571342E-002
   5.2494750524947918E-002   4.8456028189773660E-002
   5.2594740525947821E-002   4.8540795898564082E-002
   5.2694730526947724E-002   4.8625535651777546E-002
   5.2794720527947626E-002   4.8710247453248826E-002
   5.2894710528947529E-002   4.8794931306812797E-002
   5.2994700529947432E-002   4.8879587216304261E-002
   5.3094690530947335E-002   4.8964215185558151E-002
   5.3194680531947237E-002   4.9048815218409265E-002
   5.3294670532947140E-002   4.9133387318692448E-002
   5.3394660533947043E-002   4.9217931490242478E-002
   5.3494650534946946E-002   4.9302447736894323E-002
   5.3594640535946848E-002   4.9386936062482720E-002
   5.3694630536946751E-002   4.9471396470842546E-002
   5.3794620537946654E-002   4.9555828965808651E-002
   5.3894610538946557E-002   4.9640233551215933E-002
   5.3994600539946459E-002   4.9724610230899025E-002
   5.4094590540946362E-002   4.9808959008693060E-002
   5.4194580541946265E-002   4.9893279888432659E-002
   5.4294570542946168E-002   4.9977572873952804E-002
   5.4394560543946070E-002   5.0061837969088259E-002
   5.4494550544945973E-002   5.0146075177673839E-002
   5.4594540545945876E-002   5.0230284503544498E-002
   5.4694530546945778E-002   5.0314465950534987E-002
   5.4794520547945681E-002   5.0398619522480162E-002
   5.4894510548945584E-002   5.0482745223214928E-002
   5.4994500549945487E-002   5.0566843056574010E-002
   5.5094490550945389E-002   5.0650913026392422E-002
   5.5194480551945292E-002   5.0734955136504820E-002
   5.5294470552945195E-002   5.0818969390746184E-002
   5.5394460553945098E-002   5.0902955792951274E-002
   5.5494450554945000E-002   5.0986914346954987E-002
   5.5594440555944903E-002   5.1070845056592137E-002
   5.5694430556944806E-002   5.1154747925697568E-002
   5.5794420557944709E-002   5.1238622958106106E-002
   5.5894410558944611E-002   5.1322470157652636E-002
